latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
25.75334,76.58033,336.2,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,303.38,4.89,D,0
25.75382,76.58409,337.05,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,305.32,7.16,D,0
25.754,76.58434,335.06,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,304.37,6.87,D,0
25.76143,76.58699,331.2,0.4,0.37,2023-11-06,755,N,VIIRS,l,2,302.13,3.04,D,0
25.76154,76.54554,338.21,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,306.24,4.23,D,0
25.76493,76.54486,332.41,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,301.6,4.23,D,0
25.78194,76.69013,330.45,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,293.4,1.3,D,0
25.78541,76.66888,350.63,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,299.65,10.15,D,0
25.78606,76.67286,338.31,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,289.96,10.15,D,0
25.79776,76.61693,334.95,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,301.99,2.98,D,0
25.79982,76.60825,339.35,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,302.4,5.55,D,0
25.80039,76.63292,331.75,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,297.84,2.07,D,0
25.80151,76.68213,335.02,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,297.16,3.98,D,0
25.80245,76.62424,331.12,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,298.78,2.71,D,0
25.80422,76.67747,337.44,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,298.22,5.1,D,0
25.80759,76.6768,344.15,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,299.25,5.1,D,0
25.81802,76.61288,342.07,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,302.74,4.92,D,0
25.8227,76.62019,330.45,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,302.01,2.59,D,0
25.83379,76.68803,331.59,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,300.33,2.77,D,0
25.83444,76.69201,332.19,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,300.7,2.75,D,0
25.84856,76.69331,342.23,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,303.62,5.6,D,0
25.86384,76.61603,347.47,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,300,5.27,D,0
25.86619,76.67332,347.69,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,304.05,6.55,D,0
25.86748,76.68128,330.33,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,302.94,3.33,D,0
26.02955,68.25677,335.58,0.36,0.57,2023-11-06,755,N,VIIRS,n,2,301.27,1.78,D,0
26.03357,76.94353,335.49,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,304.9,6.15,D,0
26.03421,76.94747,338.22,0.4,0.37,2023-11-06,755,N,VIIRS,n,2,304.85,3.73,D,0
26.9343,75.61631,337.88,0.42,0.38,2023-11-06,755,N,VIIRS,n,2,305.59,2.41,D,0
27.70068,77.4275,330.69,0.39,0.36,2023-11-06,755,N,VIIRS,n,2,300.91,5.55,D,0
27.70399,77.42685,348.03,0.39,0.36,2023-11-06,755,N,VIIRS,n,2,303.98,5.55,D,0
26.65376,67.79785,330.23,0.37,0.58,2023-11-06,756,N,VIIRS,n,2,298.14,1.25,D,0
28.24459,67.74295,344.9,0.34,0.56,2023-11-06,756,N,VIIRS,n,2,296.99,4.47,D,0
28.30643,75.36999,339.8,0.42,0.37,2023-11-06,756,N,VIIRS,n,2,308.01,1.17,D,0
28.51455,77.74463,330.04,0.38,0.36,2023-11-06,756,N,VIIRS,l,2,303.82,2.29,D,0
28.74744,76.58186,341.08,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.45,3.23,D,0
28.75819,76.47692,340.7,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.46,5.69,D,0
28.76356,67.77654,340.87,0.33,0.55,2023-11-06,756,N,VIIRS,n,2,298.96,2.34,D,0
28.76858,67.77507,330.41,0.33,0.55,2023-11-06,756,N,VIIRS,n,2,297.21,1.32,D,0
28.77865,75.82616,336.38,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,306.48,2.11,D,0
28.77952,75.82654,335.61,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,305.5,2.25,D,0
28.81684,77.68625,333.12,0.38,0.36,2023-11-06,756,N,VIIRS,n,2,301.66,3.03,D,0
28.88831,77.57635,332.57,0.38,0.36,2023-11-06,756,N,VIIRS,n,2,301.09,2.76,D,0
28.90209,76.27831,331.21,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.53,1.47,D,0
28.91727,67.5854,332.36,0.34,0.56,2023-11-06,756,N,VIIRS,n,2,297.09,2.56,D,0
28.95579,75.55953,336.53,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,306.04,2.3,D,0
28.95918,75.5588,339.1,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,306.57,2.34,D,0
28.96972,76.33466,333.64,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,303.4,10.02,D,0
28.97066,76.33055,333.41,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.09,4.44,D,0
28.97299,76.44135,330.76,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.03,4.47,D,0
29.00067,77.33598,334.72,0.38,0.36,2023-11-06,756,N,VIIRS,n,2,303.14,2.47,D,0
29.05295,75.89198,333.84,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,304.23,3.14,D,0
29.09921,76.32491,333.96,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.45,2.15,D,0
29.10666,77.40836,332.78,0.38,0.36,2023-11-06,756,N,VIIRS,n,2,301.36,3.18,D,0
29.14111,76.43598,331.2,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,299.64,2.21,D,0
29.16068,71.83896,330.66,0.38,0.43,2023-11-06,756,N,VIIRS,n,2,299.48,1.44,D,0
29.16106,70.95629,338.13,0.43,0.46,2023-11-06,756,N,VIIRS,n,2,294.49,2.69,D,0
29.17393,70.481,339.97,0.45,0.47,2023-11-06,756,N,VIIRS,n,2,298.47,4.28,D,0
29.1758,76.02253,331.39,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,304.27,2.01,D,0
29.21331,73.52861,333.17,0.48,0.4,2023-11-06,756,N,VIIRS,n,2,301.39,5.5,D,0
29.21697,73.07919,332.75,0.5,0.41,2023-11-06,756,N,VIIRS,n,2,301.99,4.68,D,0
29.21969,73.52203,334.67,0.48,0.4,2023-11-06,756,N,VIIRS,n,2,301.48,2.87,D,0
29.28142,74.09334,336.53,0.45,0.39,2023-11-06,756,N,VIIRS,n,2,304.07,2.8,D,0
29.28198,75.7729,334.54,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,303.71,4.09,D,0
29.30553,76.27906,334.95,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.18,3.09,D,0
29.3101,75.72912,333.21,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.09,2.01,D,0
29.34214,73.8438,344.96,0.46,0.39,2023-11-06,756,N,VIIRS,n,2,300.18,3.92,D,0
29.34622,73.68002,334.64,0.47,0.4,2023-11-06,756,N,VIIRS,n,2,304.04,17.35,D,0
29.3463,76.36161,336.19,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.11,3.98,D,0
29.39021,73.92519,333.13,0.46,0.39,2023-11-06,756,N,VIIRS,n,2,299.45,2.7,D,0
29.39425,76.3392,332.36,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.02,3.57,D,0
29.39505,76.07742,345.09,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,302.77,6.74,D,0
29.42802,74.01302,333.94,0.45,0.39,2023-11-06,756,N,VIIRS,n,2,300.09,2.97,D,0
29.42901,75.5162,333.82,0.4,0.37,2023-11-06,756,N,VIIRS,l,2,304.02,8.13,D,0
29.44492,76.70314,330.63,0.39,0.36,2023-11-06,756,N,VIIRS,l,2,301.57,1.68,D,0
29.44633,74.89196,332.82,0.42,0.38,2023-11-06,756,N,VIIRS,n,2,301.51,2.88,D,0
29.44905,76.68591,340.33,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,308.41,11.9,D,0
29.46995,76.30708,334.59,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,301.37,1.84,D,0
29.47057,76.41856,347.24,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,305.28,8.62,D,0
29.47203,73.79547,333.88,0.46,0.39,2023-11-06,756,N,VIIRS,n,2,302.17,3.2,D,0
29.47507,76.02752,332.94,0.39,0.37,2023-11-06,756,N,VIIRS,n,2,300.74,2.39,D,0
29.47786,76.59402,333.41,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.97,1.31,D,0
29.47799,76.40051,335.06,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,302.22,4.14,D,0
29.48083,76.13861,332.93,0.39,0.36,2023-11-06,756,N,VIIRS,n,2,300.39,4.04,D,0
29.48287,74.0832,333.16,0.45,0.39,2023-11-06,756,N,VIIRS,n,2,301.35,4.87,D,0
29.48713,74.43356,341.2,0.44,0.38,2023-11-06,756,N,VIIRS,n,2,302.47,8.54,D,0
29.5004,75.56625,335.18,0.4,0.37,2023-11-06,756,N,VIIRS,n,2,302.4,3.09,D,0
29.51267,74.20921,346.37,0.44,0.39,2023-11-06,756,N,VIIRS,n,2,302.93,8.61,D,0
29.52242,74.20224,336.69,0.44,0.39,2023-11-06,756,N,VIIRS,n,2,301.53,7.35,D,0
29.5225,75.23727,338.35,0.41,0.37,2023-11-06,756,N,VIIRS,n,2,302.22,9.35,D,0
29.52594,74.20144,341.69,0.44,0.39,2023-11-06,756,N,VIIRS,n,2,299.67,7.35,D,0
